,Fecha,Número de Vendedor,Nom_Completo_Vendedor,Número de cliente,Tipo,Departamento - Clave,Departamento,Familia - Clave,Familia,Ventas Netas (Q),Costo,Ventas_USD,Costo_USD,Ganancias_USD,AA,MM,DD,Trimestre
6947,2016-11-01,1,Juan Garza,68,Real,8,Baños,774,ACCESORIOS DE BAÑO,863646.55,387836.34,115152.87333333334,51711.512,63441.361333333334,2016,11,1,2016Q4
6948,2016-11-01,8,Ernesto Pineda,85,Real,8,Baños,819,VESTUARIO,288977.95,121968.59,38530.39333333333,16262.478666666666,22267.914666666667,2016,11,1,2016Q4
6949,2016-11-01,7,Carlos Vela,66,Real,9,Organización,380,BASURA Y RECICLAJE,483927.22,269681.34,64523.62933333333,35957.512,28566.117333333328,2016,11,1,2016Q4
6950,2016-11-01,5,Gonzalo Aguilar,48,Real,9,Organización,412,Closets,262.43,165.3,34.99066666666667,22.040000000000003,12.950666666666667,2016,11,1,2016Q4
6951,2016-11-01,7,Carlos Vela,61,Real,9,Organización,413,Lavandería,2928.33,1725.23,390.444,230.03066666666666,160.41333333333336,2016,11,1,2016Q4
6952,2016-11-01,1,Juan Garza,20,Real,9,Organización,414,Contenedores,24717.09,15620.48,3295.612,2082.730666666667,1212.8813333333333,2016,11,1,2016Q4
6953,2016-11-01,1,Juan Garza,74,Real,9,Organización,416,Papel Contact,24.96,0.0,3.3280000000000003,0.0,3.3280000000000003,2016,11,1,2016Q4
6954,2016-11-01,1,Juan Garza,59,Real,9,Organización,431,Almacenador Plástico p/Cocina,2307.49,1731.98,307.6653333333333,230.93066666666667,76.73466666666664,2016,11,1,2016Q4
6955,2016-11-01,1,Juan Garza,74,Real,9,Organización,642,LAVANDERÍA,477474.25,252614.83,63663.23333333333,33681.97733333333,29981.256,2016,11,1,2016Q4
6956,2016-11-01,1,Juan Garza,59,Real,9,Organización,643,CLOSET,1021337.68,482321.04,136178.35733333335,64309.471999999994,71868.88533333335,2016,11,1,2016Q4
6957,2016-11-01,1,Juan Garza,74,Real,9,Organización,644,OFICINA,12184.17,5935.16,1624.556,791.3546666666666,833.2013333333334,2016,11,1,2016Q4
6958,2016-11-01,1,Juan Garza,74,Real,9,Organización,645,ORGANIZACION COCINA,1122957.86,650866.12,149727.71466666667,86782.14933333333,62945.56533333333,2016,11,1,2016Q4
6959,2016-11-01,1,Juan Garza,74,Real,9,Organización,646,FOOD-ON-THE-GO,95861.01,59510.88,12781.467999999999,7934.784,4846.683999999999,2016,11,1,2016Q4
6960,2016-11-01,1,Juan Garza,59,Real,9,Organización,648,ALMACENAJE Y ORGANIZACIÓN,1105165.73,632576.07,147355.43066666665,84343.476,63011.95466666666,2016,11,1,2016Q4
6961,2016-11-01,6,Paulina Casanova,55,Real,9,Organización,649,ARTICULOS DE VIAJE,623201.74,380251.78,83093.56533333333,50700.23733333334,32393.327999999994,2016,11,1,2016Q4
6962,2016-11-01,1,Juan Garza,74,Real,9,Organización,947,Escolar,8.04,17.57,1.0719999999999998,2.3426666666666667,-1.2706666666666668,2016,11,1,2016Q4
6963,2016-11-01,1,Juan Garza,8,Real,10,Lámparas,357,Lámparas D/Colgar,849.92,641.4,113.32266666666666,85.52,27.802666666666667,2016,11,1,2016Q4
6964,2016-11-01,1,Juan Garza,78,Real,10,Lámparas,690,COMBOS DE LÁMPARAS,283940.87,147853.18,37858.782666666666,19713.75733333333,18145.025333333335,2016,11,1,2016Q4
6965,2016-11-01,1,Juan Garza,47,Real,10,Lámparas,725,LÁMPARAS DE MESA,493085.71,227287.44,65744.76133333334,30304.992000000002,35439.769333333345,2016,11,1,2016Q4
6966,2016-11-01,1,Juan Garza,47,Real,10,Lámparas,726,LÁMPARAS DE PIE,178646.83,103709.48,23819.57733333333,13827.930666666665,9991.646666666666,2016,11,1,2016Q4
6967,2016-11-01,6,Paulina Casanova,60,Real,10,Lámparas,727,LÁMPARAS DE PARED,136189.51,69004.37,18158.601333333336,9200.582666666665,8958.01866666667,2016,11,1,2016Q4
6968,2016-11-01,1,Juan Garza,2,Real,10,Lámparas,728,LÁMPARAS DE TECHO,1335516.48,629812.67,178068.864,83975.02266666667,94093.84133333333,2016,11,1,2016Q4
6969,2016-11-01,8,Ernesto Pineda,86,Real,10,Lámparas,729,LÁMPARAS DE EXTERIOR,222471.28,103627.7,29662.837333333333,13817.026666666667,15845.810666666666,2016,11,1,2016Q4
6970,2016-11-01,1,Juan Garza,10,Real,10,Lámparas,730,ACCESORIOS Y REPUESTOS PARA LÁMPARAS,39012.42,22292.17,5201.656,2972.289333333333,2229.366666666667,2016,11,1,2016Q4
6971,2016-11-01,5,Gonzalo Aguilar,46,Real,15,Alfombras,769,ALFOMBRAS DE EXTERIOR,317641.38,145010.87,42352.184,19334.782666666666,23017.401333333335,2016,11,1,2016Q4
6972,2016-11-01,1,Juan Garza,4,Real,15,Alfombras,770,ALFOMBRAS DE ÁREA,1400491.48,718118.2,186732.19733333334,95749.09333333332,90983.10400000002,2016,11,1,2016Q4
6973,2016-11-01,2,Michelle Perez,11,Real,15,Alfombras,771,COMPLEMENTOS DE ALFOMBRAS,10205.64,5013.21,1360.752,668.428,692.324,2016,11,1,2016Q4
6974,2016-11-01,2,Michelle Perez,15,Real,42,Cortinaje,107,PERSIANAS,199121.04,89773.35,26549.472,11969.78,14579.692000000001,2016,11,1,2016Q4
6975,2016-11-01,1,Juan Garza,68,Real,42,Cortinaje,108,GALERIAS,458161.2,186463.0,61088.16,24861.733333333334,36226.426666666666,2016,11,1,2016Q4
6976,2016-11-01,1,Juan Garza,14,Real,42,Cortinaje,655,CORTINAS,1538472.0,613956.18,205129.6,81860.82400000001,123268.776,2016,11,1,2016Q4
6977,2016-11-01,6,Paulina Casanova,55,Real,59,Muebles de Exterior,617,"SILLAS, BANCAS Y BANCOS DE EXTERIOR",120149.07,65500.18,16019.876,8733.357333333333,7286.518666666667,2016,11,1,2016Q4
6978,2016-11-01,4,Pedro Arroyo,34,Real,59,Muebles de Exterior,618,MUEBLES DE EXTERIOR,697224.15,419009.73,92963.22,55867.964,37095.256,2016,11,1,2016Q4
6979,2016-11-01,6,Paulina Casanova,55,Real,59,Muebles de Exterior,619,"TOLDOS, SOMBRILLAS Y LONAS",338286.02,157634.36,45104.80266666667,21017.914666666664,24086.888000000006,2016,11,1,2016Q4
6980,2016-11-01,3,Sofia Gonzalez,24,Real,59,Muebles de Exterior,620,ACCESORIOS PARA MUEBLES DE EXTERIOR,699.97,517.86,93.32933333333334,69.048,24.281333333333336,2016,11,1,2016Q4
6981,2016-11-01,1,Juan Garza,68,Real,806,Artículos Impulso,307,DULCES Y SNACKS,1251765.64,809780.21,166902.08533333332,107970.69466666666,58931.39066666666,2016,11,1,2016Q4
6982,2016-11-01,8,Ernesto Pineda,82,Real,806,Artículos Impulso,308,IMPULSO FERRETERIA/HOGAR,257803.87,158945.63,34373.84933333333,21192.750666666667,13181.098666666665,2016,11,1,2016Q4
6983,2016-11-01,6,Paulina Casanova,55,Real,806,Artículos Impulso,309,IMPULSO JUGUETON,647.18,289.96,86.29066666666667,38.66133333333333,47.629333333333335,2016,11,1,2016Q4
6984,2016-11-01,1,Juan Garza,4,Real,806,Artículos Impulso,877,BEBIDAS,170766.77,95347.43,22768.902666666665,12712.990666666667,10055.911999999998,2016,11,1,2016Q4
6985,2016-11-01,4,Pedro Arroyo,35,Real,807,Niños,693,DORMITORIO DE NIÑOS,1460509.64,746459.71,194734.61866666665,99527.96133333333,95206.65733333332,2016,11,1,2016Q4
6986,2016-11-01,7,Carlos Vela,70,Real,807,Niños,694,VESTUARIO DE NIÑOS,474413.65,240943.62,63255.153333333335,32125.816,31129.337333333337,2016,11,1,2016Q4
6987,2016-11-01,6,Paulina Casanova,53,Real,807,Niños,695,DECORACIÓN PARA NIÑOS,32513.2,16279.74,4335.093333333333,2170.632,2164.461333333333,2016,11,1,2016Q4
6988,2016-11-01,3,Sofia Gonzalez,30,Real,807,Niños,696,CAMPING,136083.95,61800.07,18144.52666666667,8240.009333333333,9904.517333333335,2016,11,1,2016Q4
6989,2016-11-01,7,Carlos Vela,64,Real,807,Niños,697,MESA,115774.1,48398.4,15436.546666666667,6453.12,8983.426666666666,2016,11,1,2016Q4
6990,2016-11-01,1,Juan Garza,14,Real,807,Niños,698,ORGANIZACIÓN Y ALMACENAMIENTO,215637.15,119317.71,28751.62,15909.028,12842.591999999999,2016,11,1,2016Q4
6991,2016-11-01,4,Pedro Arroyo,35,Real,807,Niños,816,BAÑO INFANTIL,182880.2,120149.44,24384.02666666667,16019.925333333334,8364.101333333334,2016,11,1,2016Q4
6992,2016-11-01,1,Juan Garza,4,Real,807,Niños,817,MUEBLES DE NIÑO,269534.83,171313.93,35937.977333333336,22841.857333333333,13096.120000000003,2016,11,1,2016Q4
6993,2016-11-01,1,Juan Garza,47,Real,807,Niños,818,ARTICULOS DE VERANO PARA NIÑOS,8113.96,3414.02,1081.8613333333333,455.2026666666667,626.6586666666666,2016,11,1,2016Q4
6994,2016-11-01,1,Juan Garza,59,Real,807,Niños,825,ARTICULOS DE INVIERNO PARA NIÑOS,20026.3,7521.15,2670.173333333333,1002.8199999999999,1667.3533333333332,2016,11,1,2016Q4
6995,2016-11-01,1,Juan Garza,47,Real,807,Niños,886,Vestuario y Textil,7657.3,3237.12,1020.9733333333334,431.616,589.3573333333334,2016,11,1,2016Q4
6996,2016-11-01,7,Carlos Vela,62,Real,2249,Muebles de Interior,621,"SILLONES, SILLAS Y BANCOS",718342.09,400860.88,95778.94533333332,53448.117333333335,42330.82799999999,2016,11,1,2016Q4
6997,2016-11-01,8,Ernesto Pineda,78,Real,2249,Muebles de Interior,622,MUEBLES DE SALA Y COMEDOR,672609.49,372823.79,89681.26533333333,49709.83866666666,39971.426666666666,2016,11,1,2016Q4
6998,2016-11-01,1,Juan Garza,74,Real,2249,Muebles de Interior,625,MUEBLES DE OFICINA,167203.75,82104.72,22293.833333333332,10947.296,11346.537333333332,2016,11,1,2016Q4
6999,2016-11-01,1,Juan Garza,59,Real,2249,Muebles de Interior,626,ACCESORIOS DE DECORACIÓN,238747.35,134648.53,31832.98,17953.137333333332,13879.842666666667,2016,11,1,2016Q4
7000,2016-11-01,8,Ernesto Pineda,85,Real,2249,Muebles de Interior,670,MUEBLES DE HABITACIÓN,74740.89,40005.66,9965.452,5334.088000000001,4631.363999999999,2016,11,1,2016Q4
7001,2016-11-01,1,Juan Garza,47,Real,2250,Decoracion,656,FLORES Y PLANTAS,183073.67,100704.78,24409.822666666667,13427.304,10982.518666666667,2016,11,1,2016Q4
7002,2016-11-01,4,Pedro Arroyo,34,Real,2250,Decoracion,657,DECORACION HOGAR,1141541.57,571308.11,152205.54266666668,76174.41466666666,76031.12800000001,2016,11,1,2016Q4
7003,2016-11-01,8,Ernesto Pineda,82,Real,2250,Decoracion,658,FIGURAS Y ESCULTURAS,103657.03,49843.45,13820.937333333333,6645.793333333333,7175.144,2016,11,1,2016Q4
7004,2016-11-01,1,Juan Garza,33,Real,2250,Decoracion,659,DECORACIÓN DE COCINA Y MESA,44048.61,20357.35,5873.148,2714.313333333333,3158.834666666667,2016,11,1,2016Q4
7005,2016-11-01,5,Gonzalo Aguilar,42,Real,2250,Decoracion,660,BASES PARA ARREGLOS,170185.88,81925.78,22691.450666666668,10923.437333333333,11768.013333333334,2016,11,1,2016Q4
7006,2016-11-01,1,Juan Garza,74,Real,2250,Decoracion,661,MINIATURAS DECORATIVAS,5160.92,2239.26,688.1226666666666,298.56800000000004,389.5546666666666,2016,11,1,2016Q4
7007,2016-11-01,1,Juan Garza,14,Real,2250,Decoracion,662,"CHIMENEAS, FUENTES Y FAROLES",332177.22,176149.15,44290.295999999995,23486.553333333333,20803.74266666666,2016,11,1,2016Q4
7008,2016-11-01,1,Juan Garza,19,Real,2250,Decoracion,663,"ESPEJOS, CUADROS Y RELOJES",1595805.8,799461.27,212774.10666666666,106594.836,106179.27066666666,2016,11,1,2016Q4
7009,2016-11-01,1,Juan Garza,14,Real,2250,Decoracion,664,ALBUMS Y MARCOS,312179.58,144324.38,41623.944,19243.250666666667,22380.693333333336,2016,11,1,2016Q4
7010,2016-11-01,5,Gonzalo Aguilar,49,Real,2250,Decoracion,665,REGALOS OCASIONES ESPECIALES,127629.14,65820.5,17017.218666666668,8776.066666666668,8241.152,2016,11,1,2016Q4
7011,2016-11-01,8,Ernesto Pineda,76,Real,2250,Decoracion,666,REGALOS PARA HOMBRE,293037.42,145860.02,39071.655999999995,19448.002666666664,19623.653333333332,2016,11,1,2016Q4
7012,2016-11-01,3,Sofia Gonzalez,30,Real,1,Juguetes,333,Peluches,236019.02,130744.76,31469.202666666664,17432.634666666665,14036.568,2016,11,1,2016Q4
7013,2016-11-01,5,Gonzalo Aguilar,43,Real,1,Juguetes,900,Barbie,743954.32,567883.55,99193.90933333333,75717.80666666667,23476.10266666666,2016,11,1,2016Q4
7014,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,901,Belleza Niñas,212174.57,91521.71,28289.942666666666,12202.894666666667,16087.047999999999,2016,11,1,2016Q4
7015,2016-11-01,8,Ernesto Pineda,77,Real,1,Juguetes,902,Hogar Niñas,472587.05,229466.35,63011.60666666667,30595.513333333332,32416.093333333334,2016,11,1,2016Q4
7016,2016-11-01,1,Juan Garza,59,Real,1,Juguetes,903,Muñecas,1166148.02,654361.72,155486.40266666666,87248.22933333334,68238.17333333332,2016,11,1,2016Q4
7017,2016-11-01,1,Juan Garza,7,Real,1,Juguetes,905,Deportes,646622.15,369993.4,86216.28666666667,49332.45333333334,36883.83333333333,2016,11,1,2016Q4
7018,2016-11-01,8,Ernesto Pineda,79,Real,1,Juguetes,906,Figuras de Acción,1089046.01,695268.18,145206.13466666668,92702.42400000001,52503.710666666666,2016,11,1,2016Q4
7019,2016-11-01,1,Juan Garza,68,Real,1,Juguetes,907,Hobbies,11665.15,7418.03,1555.3533333333332,989.0706666666666,566.2826666666666,2016,11,1,2016Q4
7020,2016-11-01,1,Juan Garza,8,Real,1,Juguetes,908,Educativo,33882.41,18969.67,4517.654666666667,2529.289333333333,1988.365333333334,2016,11,1,2016Q4
7021,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,909,Pistas,332447.41,179408.57,44326.32133333333,23921.142666666667,20405.178666666667,2016,11,1,2016Q4
7022,2016-11-01,1,Juan Garza,7,Real,1,Juguetes,910,Vehículos RC,592467.48,277788.14,78995.664,37038.41866666667,41957.24533333333,2016,11,1,2016Q4
7023,2016-11-01,5,Gonzalo Aguilar,43,Real,1,Juguetes,911,Vehículos Mécanicos,715251.58,393482.44,95366.87733333332,52464.325333333334,42902.55199999999,2016,11,1,2016Q4
7024,2016-11-01,1,Juan Garza,68,Real,1,Juguetes,912,Video Juegos,1393692.39,1219690.3,185825.65199999997,162625.37333333335,23200.27866666662,2016,11,1,2016Q4
7025,2016-11-01,8,Ernesto Pineda,81,Real,1,Juguetes,913,Playa,7878.09,3174.81,1050.412,423.308,627.104,2016,11,1,2016Q4
7026,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,914,Montable,346621.73,194786.88,46216.23066666666,25971.584,20244.646666666664,2016,11,1,2016Q4
7027,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,916,Juguetes de Exterior,294574.02,174458.17,39276.536,23261.089333333333,16015.446666666667,2016,11,1,2016Q4
7028,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,918,Pre-Escolar,2046819.44,1129543.7,272909.25866666663,150605.82666666666,122303.43199999997,2016,11,1,2016Q4
7029,2016-11-01,1,Juan Garza,74,Real,1,Juguetes,919,Bloques,1285953.32,831327.98,171460.44266666667,110843.73066666667,60616.712,2016,11,1,2016Q4
7030,2016-11-01,1,Juan Garza,74,Real,1,Juguetes,920,Arte,743897.75,413761.87,99186.36666666667,55168.24933333333,44018.117333333335,2016,11,1,2016Q4
7031,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,923,Musical,117447.86,52785.89,15659.714666666667,7038.118666666666,8621.596000000001,2016,11,1,2016Q4
7032,2016-11-01,5,Gonzalo Aguilar,50,Real,1,Juguetes,925,Juegos de Mesa,938239.66,555898.27,125098.62133333334,74119.76933333333,50978.85200000001,2016,11,1,2016Q4
7033,2016-11-01,1,Juan Garza,14,Real,1,Juguetes,926,Plastico,11320.33,5612.96,1509.3773333333334,748.3946666666667,760.9826666666667,2016,11,1,2016Q4
7034,2016-11-01,5,Gonzalo Aguilar,41,Real,1,Juguetes,929,Disfraces,11991.72,7648.25,1598.896,1019.7666666666667,579.1293333333333,2016,11,1,2016Q4
7035,2016-11-01,1,Juan Garza,10,Real,1,Juguetes,931,Bebés,9799.74,4510.5,1306.632,601.4,705.2320000000001,2016,11,1,2016Q4
7036,2016-11-01,3,Sofia Gonzalez,28,Real,7,Artículos Navideños,324,LAMPARAS,10542.2,6097.78,1405.6266666666668,813.0373333333333,592.5893333333335,2016,11,1,2016Q4
7037,2016-11-01,1,Juan Garza,74,Real,7,Artículos Navideños,627,"ARBOLES, FOLLAJE Y ACCESORIOS",2604053.71,1147591.45,347207.16133333335,153012.19333333333,194194.96800000002,2016,11,1,2016Q4
7038,2016-11-01,5,Gonzalo Aguilar,41,Real,7,Artículos Navideños,628,"FLORES, RAMAS Y FOLLAJES DECORADOS",1144037.88,316963.34,152538.384,42261.77866666667,110276.60533333331,2016,11,1,2016Q4
7039,2016-11-01,3,Sofia Gonzalez,25,Real,7,Artículos Navideños,629,NACIMIENTOS Y VILLAS,456524.8,206487.73,60869.973333333335,27531.697333333334,33338.276,2016,11,1,2016Q4
7040,2016-11-01,1,Juan Garza,68,Real,7,Artículos Navideños,630,DECORACIÓN ÁRBOL,3511215.46,1274360.38,468162.0613333333,169914.7173333333,298247.34400000004,2016,11,1,2016Q4
7041,2016-11-01,1,Juan Garza,59,Real,7,Artículos Navideños,632,LUCES,4357120.24,1781645.61,580949.3653333334,237552.74800000002,343396.61733333336,2016,11,1,2016Q4
7042,2016-11-01,2,Michelle Perez,15,Real,7,Artículos Navideños,635,EMPAQUE,1574.01,623.86,209.868,83.18133333333334,126.68666666666665,2016,11,1,2016Q4
7043,2016-11-01,1,Juan Garza,74,Real,7,Artículos Navideños,637,VAJILLAS DE NAVIDAD Y COMPLEMENTOS,1049629.83,564163.6,139950.644,75221.81333333332,64728.830666666676,2016,11,1,2016Q4
7044,2016-11-01,1,Juan Garza,47,Real,7,Artículos Navideños,638,CUBERTERÍA,137519.68,82537.89,18335.957333333332,11005.052,7330.905333333332,2016,11,1,2016Q4
7045,2016-11-01,5,Gonzalo Aguilar,50,Real,7,Artículos Navideños,640,PARA SERVIR (NAVIDEÑO),176753.35,79991.08,23567.113333333335,10665.477333333334,12901.636,2016,11,1,2016Q4
7046,2016-11-01,2,Michelle Perez,17,Real,7,Artículos Navideños,826,VIDRIO Y ACRÍLICO,122369.1,56650.2,16315.880000000001,7553.36,8762.52,2016,11,1,2016Q4
7047,2016-11-01,1,Juan Garza,74,Real,7,Artículos Navideños,827,ARTÍCULOS DE BAR,2564.93,1556.55,341.99066666666664,207.54,134.45066666666665,2016,11,1,2016Q4
7048,2016-11-01,1,Juan Garza,14,Real,7,Artículos Navideños,828,REPOSTERIA NAVIDEÑA,99358.03,50923.0,13247.737333333333,6789.733333333334,6458.003999999999,2016,11,1,2016Q4
7049,2016-11-01,1,Juan Garza,59,Real,7,Artículos Navideños,890,COCINA NAVIDAD,214866.3,103544.25,28648.84,13805.9,14842.94,2016,11,1,2016Q4
7050,2016-11-01,1,Juan Garza,2,Real,7,Artículos Navideños,893,TEXTIL PARA MESA,1246012.86,522916.72,166135.048,69722.22933333334,96412.81866666667,2016,11,1,2016Q4
7051,2016-11-01,1,Juan Garza,68,Real,7,Artículos Navideños,896,CORTINAS Y BLANCOS NAVIDEÑOS,544770.47,283370.42,72636.06266666666,37782.72266666666,34853.340000000004,2016,11,1,2016Q4
7052,2016-11-01,1,Juan Garza,10,Real,12,Librería,814,"LIBROS, AGENDAS Y CALENDARIOS",322.64,170.72,43.01866666666667,22.762666666666668,20.256,2016,11,1,2016Q4
7053,2016-11-01,1,Juan Garza,14,Real,12,Librería,820,UTILES ESCOLARES,5926.37,5860.07,790.1826666666667,781.3426666666667,8.840000000000032,2016,11,1,2016Q4
7054,2016-11-01,1,Juan Garza,47,Real,12,Librería,824,MOCHILAS Y BOLSOS ESCOLARES,285.7,195.68,38.093333333333334,26.090666666666667,12.002666666666666,2016,11,1,2016Q4
7055,2016-11-01,1,Juan Garza,7,Real,2251,Guatemala nuestra,671,JARDIN,357.13,249.38,47.617333333333335,33.25066666666667,14.366666666666667,2016,11,1,2016Q4
7056,2016-11-01,3,Sofia Gonzalez,24,Real,2251,Guatemala nuestra,674,MUEBLES Y ORGANIZACIÓN,93.74,124.38,12.498666666666667,16.584,-4.085333333333333,2016,11,1,2016Q4
7057,2016-11-01,1,Juan Garza,47,Real,2251,Guatemala nuestra,676,COMESTIBLES,349.16,277.09,46.55466666666667,36.94533333333333,9.609333333333339,2016,11,1,2016Q4
7058,2016-11-01,2,Michelle Perez,12,Real,2251,Guatemala nuestra,680,ENTRETENIMIENTO,1285.58,933.48,171.41066666666666,124.464,46.94666666666666,2016,11,1,2016Q4
7059,2016-11-01,3,Sofia Gonzalez,29,Real,11,Bebes,838,CARRUAJES  Y ACCESORIOS,323329.56,208161.83,43110.608,27754.910666666667,15355.697333333334,2016,11,1,2016Q4
7060,2016-11-01,1,Juan Garza,59,Real,11,Bebes,839,CARGADORES,18436.68,10639.29,2458.224,1418.5720000000001,1039.652,2016,11,1,2016Q4
7061,2016-11-01,1,Juan Garza,66,Real,11,Bebes,842,DECORACION DORMITORIO,9382.21,6438.89,1250.9613333333332,858.5186666666667,392.44266666666647,2016,11,1,2016Q4
7062,2016-11-01,1,Juan Garza,62,Real,11,Bebes,843,ORGANIZACIÓN,8820.67,13686.88,1176.0893333333333,1824.9173333333333,-648.828,2016,11,1,2016Q4
7063,2016-11-01,1,Juan Garza,59,Real,11,Bebes,844,PAÑALES Y ACCESORIOS,102767.67,71099.06,13702.356,9479.874666666667,4222.481333333333,2016,11,1,2016Q4
7064,2016-11-01,1,Juan Garza,10,Real,11,Bebes,847,MEDICINA,897.13,595.0,119.61733333333333,79.33333333333333,40.284000000000006,2016,11,1,2016Q4
7065,2016-11-01,1,Juan Garza,68,Real,11,Bebes,849,PACIFICADORES,17037.38,10119.43,2271.650666666667,1349.2573333333335,922.3933333333334,2016,11,1,2016Q4
7066,2016-11-01,1,Juan Garza,74,Real,11,Bebes,854,BAÑERAS,40831.0,21086.69,5444.133333333333,2811.5586666666663,2632.574666666667,2016,11,1,2016Q4
7067,2016-11-01,2,Michelle Perez,13,Real,11,Bebes,855,SEGURIDAD PARA BANO Y ACCESORIOS PARA B,2100.88,1009.19,280.11733333333336,134.55866666666668,145.55866666666668,2016,11,1,2016Q4
7068,2016-11-01,3,Sofia Gonzalez,24,Real,11,Bebes,857,COMIDA,13218.85,9430.53,1762.5133333333333,1257.404,505.1093333333333,2016,11,1,2016Q4
7069,2016-11-01,4,Pedro Arroyo,38,Real,11,Bebes,858,EMBARAZO,32192.8,20106.92,4292.373333333333,2680.9226666666664,1611.4506666666666,2016,11,1,2016Q4
7070,2016-11-01,1,Juan Garza,42,Real,11,Bebes,864,ACCESORIOS DE SEGURIDAD,32945.59,16689.65,4392.745333333333,2225.286666666667,2167.4586666666664,2016,11,1,2016Q4
7071,2016-11-01,1,Juan Garza,14,Real,11,Bebes,866,MONITORES,13259.41,8525.93,1767.9213333333332,1136.7906666666668,631.1306666666665,2016,11,1,2016Q4
7072,2016-11-01,3,Sofia Gonzalez,30,Real,11,Bebes,868,LIMPIEZA BEBES,14606.32,12036.95,1947.5093333333332,1604.9266666666667,342.58266666666646,2016,11,1,2016Q4
7073,2016-11-01,1,Juan Garza,59,Real,11,Bebes,933,SILLAS DE CARRO,73629.6,43777.43,9817.28,5836.990666666667,3980.289333333334,2016,11,1,2016Q4
7074,2016-11-01,1,Juan Garza,74,Real,11,Bebes,934,MUEBLES,151256.22,87154.73,20167.496,11620.630666666666,8546.865333333333,2016,11,1,2016Q4
7075,2016-11-01,1,Juan Garza,47,Real,11,Bebes,935,ACCESORIOS MEDICOS Y CUIDADO DEL BEBE,25039.23,12407.57,3338.564,1654.3426666666667,1684.2213333333332,2016,11,1,2016Q4
7076,2016-11-01,4,Pedro Arroyo,35,Real,11,Bebes,936,ACTIVIDADES,263120.95,144399.07,35082.793333333335,19253.209333333336,15829.583999999999,2016,11,1,2016Q4
7077,2016-11-01,1,Juan Garza,47,Real,11,Bebes,937,JUGUETES,213596.72,134917.53,28479.56266666667,17989.004,10490.558666666668,2016,11,1,2016Q4
7078,2016-11-01,5,Gonzalo Aguilar,44,Real,11,Bebes,938,TOALLAS,15521.3,8721.59,2069.5066666666667,1162.8786666666667,906.6279999999999,2016,11,1,2016Q4
7079,2016-11-01,1,Juan Garza,68,Real,11,Bebes,939,LACTANCIA,245093.28,157639.91,32679.104,21018.654666666665,11660.449333333334,2016,11,1,2016Q4
7080,2016-11-01,1,Juan Garza,68,Real,11,Bebes,940,ACCESORIOS PARA ALIMENTACION,169350.09,91780.98,22580.012,12237.464,10342.547999999999,2016,11,1,2016Q4
7081,2016-11-01,5,Gonzalo Aguilar,50,Real,11,Bebes,942,BARANDAS PARA CAMA,6743.58,3740.68,899.144,498.7573333333333,400.3866666666667,2016,11,1,2016Q4
7082,2016-11-01,1,Juan Garza,74,Real,11,Bebes,943,BLANCOS,30748.52,20080.73,4099.8026666666665,2677.4306666666666,1422.3719999999998,2016,11,1,2016Q4
7083,2016-11-01,4,Pedro Arroyo,35,Real,11,Bebes,944,RECUERDOS,5627.55,2866.75,750.34,382.23333333333335,368.1066666666667,2016,11,1,2016Q4
7084,2016-11-01,1,Juan Garza,74,Real,11,Bebes,945,ROPA,408701.49,225344.12,54493.532,30045.882666666665,24447.649333333335,2016,11,1,2016Q4
7085,2016-11-01,1,Juan Garza,53,Real,50,Materiales de Construcción,520,Loza Sanitaria,608164.31,444406.13,81088.57466666667,59254.15066666667,21834.424,2016,11,1,2016Q4
7086,2016-11-01,4,Pedro Arroyo,37,Real,50,Materiales de Construcción,523,Acabados,113558.04,94675.99,15141.071999999998,12623.465333333334,2517.6066666666648,2016,11,1,2016Q4
7087,2016-11-01,1,Juan Garza,68,Real,50,Materiales de Construcción,526,Pisos,336837.61,256661.55,44911.681333333334,34221.54,10690.141333333333,2016,11,1,2016Q4
7088,2016-11-01,1,Juan Garza,42,Real,50,Materiales de Construcción,527,Puertas,124907.26,99719.53,16654.301333333333,13295.937333333333,3358.3639999999996,2016,11,1,2016Q4
7089,2016-11-01,5,Gonzalo Aguilar,48,Real,50,Materiales de Construcción,528,Ventanas,20678.23,14220.4,2757.097333333333,1896.0533333333333,861.0439999999999,2016,11,1,2016Q4
7090,2016-11-01,3,Sofia Gonzalez,27,Real,50,Materiales de Construcción,529,Techos,252682.26,194593.62,33690.968,25945.816,7745.152000000002,2016,11,1,2016Q4
7091,2016-11-01,5,Gonzalo Aguilar,44,Real,50,Materiales de Construcción,549,Cielo Suspendido,18233.59,14261.57,2431.1453333333334,1901.5426666666667,529.6026666666667,2016,11,1,2016Q4
7092,2016-12-01,4,Pedro Arroyo,32,Real,21,Pinturas,1,Pinturas,588.39,331.2,78.452,44.16,34.292,2016,12,1,2016Q4
7093,2016-12-01,4,Pedro Arroyo,37,Real,21,Pinturas,330,PINTURAS DE TECHOS Y PISOS,1588.41,1126.95,211.788,150.26000000000002,61.52799999999999,2016,12,1,2016Q4
